Ticket_ID,Ticket_Type,Created_Date,Channel,Automation_Used,Resolution_Time_Hours,Resolved_First_Contact,Customer_Satisfaction,Resolved_Date
TKT-00232,General Inquiry,2024-01-03 09:45:00,Chatbot,Yes,2.94,No,4.0,2024-01-03 12:41:24
TKT-00233,Account Issue,2024-01-03 10:00:00,Self-Service,Yes,4.55,No,,2024-01-03 14:33:00
TKT-00234,Account Issue,2024-01-03 10:15:00,Chatbot,Yes,7.04,Yes,1.0,2024-01-03 17:17:24
TKT-00235,Technical Issue,2024-01-03 10:30:00,,Yes,4.52,Yes,4.0,2024-01-03 15:01:12
TKT-00236,Account Issue,2024-01-03 10:45:00,Self-Service,Yes,1.95,Yes,4.0,2024-01-03 12:42:00
TKT-00237,Account Issue,2024-01-03 11:00:00,Self-Service,Yes,4.69,Yes,4.0,2024-01-03 15:41:24
TKT-00238,Billing Issue,2024-01-03 11:15:00,Self-Service,Yes,2.62,Yes,4.0,2024-01-03 13:52:12
TKT-00239,Billing Issue,2024-01-03 11:30:00,Phone,Yes,5.9,No,4.0,2024-01-03 17:24:00
TKT-00240,Account Issue,2024-01-03 11:45:00,Self-Service,No,3.83,Yes,3.0,2024-01-03 15:34:48
TKT-00241,Technical Issue,2024-01-03 12:00:00,Chatbot,Yes,4.22,Yes,5.0,2024-01-03 16:13:12
TKT-00242,General Inquiry,2024-01-03 12:15:00,Self-Service,Yes,4.86,Yes,3.0,2024-01-03 17:06:36
TKT-00243,Billing Issue,2024-01-03 12:30:00,Phone,Yes,0.61,Yes,4.0,2024-01-03 13:06:36
TKT-00244,Technical Issue,2024-01-03 12:45:00,Phone,No,4.96,Yes,4.0,2024-01-03 17:42:36
TKT-00245,Technical Issue,2024-01-03 13:00:00,Self-Service,Yes,3.07,Yes,4.0,2024-01-03 16:04:12
TKT-00246,Billing Issue,2024-01-03 13:15:00,Chatbot,Yes,4.82,Yes,4.0,2024-01-03 18:04:12
TKT-00247,Technical Issue,2024-01-03 13:30:00,Self-Service,No,3.49,Yes,4.0,2024-01-03 16:59:24
TKT-00248,Billing Issue,2024-01-03 13:45:00,Self-Service,Yes,5.39,Yes,3.0,2024-01-03 19:08:24
TKT-00249,Billing Issue,2024-01-03 14:00:00,Chatbot,Yes,3.39,Yes,2.0,2024-01-03 17:23:24
TKT-00250,Billing Issue,2024-01-03 14:15:00,,Yes,3.22,Yes,5.0,2024-01-03 17:28:12
TKT-00251,Technical Issue,2024-01-03 14:30:00,Self-Service,No,5.74,Yes,5.0,2024-01-03 20:14:24
TKT-00252,Billing Issue,2024-01-03 14:45:00,Self-Service,Yes,3.36,No,5.0,2024-01-03 18:06:36
TKT-00253,Billing Issue,2024-01-03 15:00:00,Chatbot,Yes,1.74,Yes,3.0,2024-01-03 16:44:24
TKT-00254,Account Issue,2024-01-03 15:15:00,Chatbot,Yes,4.04,Yes,2.0,2024-01-03 19:17:24
TKT-00255,Billing Issue,2024-01-03 15:30:00,Email,Yes,2.86,Yes,3.0,2024-01-03 18:21:36
TKT-00256,Account Issue,2024-01-03 15:45:00,Chatbot,Yes,4.91,Yes,4.0,2024-01-03 20:39:36
TKT-00257,Account Issue,2024-01-03 16:00:00,Chatbot,Yes,2.78,Yes,4.0,2024-01-03 18:46:48
TKT-00258,Account Issue,2024-01-03 16:15:00,Self-Service,Yes,5.29,Yes,3.0,2024-01-03 21:32:23
TKT-00259,Technical Issue,2024-01-03 16:30:00,Self-Service,Yes,5.33,Yes,5.0,2024-01-03 21:49:48
TKT-00260,Technical Issue,2024-01-03 16:45:00,Self-Service,No,1.89,Yes,2.0,2024-01-03 18:38:24
TKT-00261,Technical Issue,2024-01-03 17:00:00,Chatbot,Yes,6.64,Yes,3.0,2024-01-03 23:38:24
TKT-00262,Technical Issue,2024-01-03 17:15:00,Self-Service,Yes,3.84,Yes,1.0,2024-01-03 21:05:24
TKT-00263,Technical Issue,2024-01-03 17:30:00,Phone,Yes,-2.88,Yes,5.0,2024-01-03 20:22:48
TKT-00264,Technical Issue,2024-01-03 17:45:00,Email,Yes,3.32,Yes,3.0,2024-01-03 21:04:12
TKT-00265,Account Issue,2024-01-03 18:00:00,Email,Yes,0.5,Yes,3.0,2024-01-03 18:30:00
TKT-00266,Technical Issue,2024-01-03 18:15:00,Chatbot,Yes,5.85,Yes,2.0,2024-01-04 00:06:00
TKT-00267,Billing Issue,2024-01-03 18:30:00,Chatbot,Yes,4.02,Yes,4.0,2024-01-03 22:31:12
TKT-00268,Account Issue,2024-01-03 18:45:00,,Yes,3.11,Yes,1.0,2024-01-03 21:51:36
TKT-00269,Technical Issue,2024-01-03 19:00:00,Phone,No,3.27,Yes,3.0,2024-01-03 22:16:12
TKT-00270,Technical Issue,2024-01-03 19:15:00,Self-Service,No,4.15,Yes,4.0,2024-01-03 23:24:00
TKT-00271,Account Issue,2024-01-03 19:30:00,Self-Service,Yes,0.5,No,4.0,2024-01-03 20:00:00
TKT-00272,Account Issue,2024-01-03 19:45:00,Chatbot,No,4.55,Yes,,2024-01-04 00:18:00
TKT-00273,Technical Issue,2024-01-03 20:00:00,Phone,Yes,5.36,Yes,3.0,2024-01-04 01:21:36
TKT-00274,Technical Issue,2024-01-03 20:15:00,Chatbot,Yes,2.39,Yes,3.0,2024-01-03 22:38:24
TKT-00275,Billing Issue,2024-01-03 20:30:00,Self-Service,No,6.15,Yes,5.0,2024-01-04 02:39:00
TKT-00276,Account Issue,2024-01-03 20:45:00,Self-Service,Yes,7.66,Yes,4.0,2024-01-04 04:24:36
TKT-00277,General Inquiry,2024-01-03 21:00:00,Self-Service,No,4.3,Yes,5.0,2024-01-04 01:18:00
TKT-00278,General Inquiry,2024-01-03 21:15:00,Self-Service,Yes,6.65,No,3.0,2024-01-04 03:54:00
TKT-00279,Technical Issue,2024-01-03 21:30:00,Email,No,1.48,Yes,3.0,2024-01-03 22:58:48
TKT-00280,Technical Issue,2024-01-03 21:45:00,Self-Service,Yes,0.58,Yes,3.0,2024-01-03 22:19:47
TKT-00281,Technical Issue,2024-01-03 22:00:00,,No,2.32,Yes,3.0,2024-01-04 00:19:12
TKT-00282,Technical Issue,2024-01-03 22:15:00,Email,Yes,3.54,Yes,2.0,2024-01-04 01:47:24
TKT-00283,Technical Issue,2024-01-03 22:30:00,Email,No,2.63,Yes,4.0,2024-01-04 01:07:48
TKT-00284,Account Issue,2024-01-03 22:45:00,Phone,Yes,0.71,Yes,2.0,2024-01-03 23:27:36
TKT-00285,Technical Issue,2024-01-03 23:00:00,Chatbot,No,0.5,Yes,4.0,2024-01-03 23:30:00
TKT-00286,Account Issue,2024-01-03 23:15:00,Self-Service,No,5.22,Yes,5.0,2024-01-04 04:28:12
TKT-00287,Billing Issue,2024-01-03 23:30:00,Self-Service,Yes,8.27,No,2.0,2024-01-04 07:46:12
TKT-00288,Technical Issue,2024-01-03 23:45:00,Self-Service,Yes,3.92,Yes,3.0,2024-01-04 03:40:12
TKT-00289,Account Issue,2024-01-04 00:00:00,Self-Service,No,0.84,Yes,4.0,2024-01-04 00:50:24
TKT-00290,Account Issue,2024-01-04 00:15:00,Self-Service,Yes,3.67,Yes,4.0,2024-01-04 03:55:12
TKT-00291,Account Issue,2024-01-04 00:30:00,Self-Service,Yes,3.85,No,4.0,2024-01-04 04:21:00
TKT-00292,Billing Issue,2024-01-04 00:45:00,Self-Service,No,4.74,Yes,5.0,2024-01-04 05:29:24
TKT-00293,Technical Issue,2024-01-04 01:00:00,Phone,Yes,2.73,Yes,5.0,2024-01-04 03:43:48
TKT-00294,Billing Issue,2024-01-04 01:15:00,Self-Service,Yes,4.83,Yes,3.0,2024-01-04 06:04:48
TKT-00295,Technical Issue,2024-01-04 01:30:00,Chatbot,Yes,8.11,Yes,2.0,2024-01-04 09:36:36
TKT-00296,Technical Issue,2024-01-04 01:45:00,Self-Service,No,7.7,Yes,4.0,2024-01-04 09:27:00
TKT-00297,Account Issue,2024-01-04 02:00:00,Self-Service,Yes,5.26,Yes,4.0,2024-01-04 07:15:36
TKT-00298,General Inquiry,2024-01-04 02:15:00,Self-Service,Yes,4.49,Yes,4.0,2024-01-04 06:44:24
TKT-00299,General Inquiry,2024-01-04 02:30:00,Self-Service,No,3.97,No,2.0,2024-01-04 06:28:12
TKT-00300,Technical Issue,2024-01-04 02:45:00,Chatbot,Yes,4.55,Yes,2.0,2024-01-04 07:18:00
TKT-00301,General Inquiry,2024-01-04 03:00:00,Self-Service,Yes,5.11,Yes,3.0,2024-01-04 08:06:36
TKT-00302,Billing Issue,2024-01-04 03:15:00,Self-Service,Yes,5.45,Yes,4.0,2024-01-04 08:42:00
TKT-00303,General Inquiry,2024-01-04 03:30:00,Self-Service,No,7.19,Yes,4.0,2024-01-04 10:41:24
TKT-00304,Account Issue,2024-01-04 03:45:00,Chatbot,No,2.22,Yes,4.0,2024-01-04 05:58:12
TKT-00305,Technical Issue,2024-01-04 04:00:00,Self-Service,Yes,0.5,No,4.0,2024-01-04 04:30:00
TKT-00306,Technical Issue,2024-01-04 04:15:00,Self-Service,No,3.82,Yes,5.0,2024-01-04 08:04:12
TKT-00307,Billing Issue,2024-01-04 04:30:00,Chatbot,Yes,1.84,No,4.0,2024-01-04 06:20:24
TKT-00308,Billing Issue,2024-01-04 04:45:00,Chatbot,Yes,3.48,Yes,1.0,2024-01-04 08:13:48
TKT-00309,Account Issue,2024-01-04 05:00:00,Chatbot,Yes,2.99,Yes,3.0,2024-01-04 07:59:24
TKT-00310,Account Issue,2024-01-04 05:15:00,Email,Yes,2.26,Yes,3.0,2024-01-04 07:30:36
TKT-00311,Account Issue,2024-01-04 05:30:00,Email,Yes,0.5,No,4.0,2024-01-04 06:00:00
TKT-00312,Technical Issue,2024-01-04 05:45:00,Self-Service,Yes,5.79,Yes,4.0,2024-01-04 11:32:24
TKT-00313,Account Issue,2024-01-04 06:00:00,Self-Service,Yes,4.15,Yes,4.0,2024-01-04 10:09:00
TKT-00314,Technical Issue,2024-01-04 06:15:00,Chatbot,Yes,3.3,Yes,4.0,2024-01-04 09:33:00
TKT-00315,Account Issue,2024-01-04 06:30:00,,Yes,5.82,No,4.0,2024-01-04 12:19:12
TKT-00316,General Inquiry,2024-01-04 06:45:00,,Yes,4.23,Yes,4.0,2024-01-04 10:58:48
TKT-00317,Technical Issue,2024-01-04 07:00:00,Self-Service,Yes,6.37,Yes,4.0,2024-01-04 13:22:12
TKT-00318,Billing Issue,2024-01-04 07:15:00,Phone,Yes,1.32,No,4.0,2024-01-04 08:34:12
TKT-00319,Technical Issue,2024-01-04 07:30:00,Phone,Yes,3.95,Yes,2.0,2024-01-04 11:27:00
TKT-00320,Technical Issue,2024-01-04 07:45:00,Chatbot,Yes,2.8,Yes,4.0,2024-01-04 10:33:00
TKT-00321,General Inquiry,2024-01-04 08:00:00,Email,Yes,1.06,No,4.0,2024-01-04 09:03:36
TKT-00322,Billing Issue,2024-01-04 08:15:00,Chatbot,Yes,6.41,Yes,2.0,2024-01-04 14:39:36
TKT-00323,Technical Issue,2024-01-04 08:30:00,Email,Yes,1.37,Yes,4.0,2024-01-04 09:52:12
TKT-00324,Technical Issue,2024-01-04 08:45:00,Self-Service,Yes,6.22,No,5.0,2024-01-04 14:58:12
TKT-00325,Account Issue,2024-01-04 09:00:00,Phone,Yes,5.97,Yes,4.0,2024-01-04 14:58:12
TKT-00326,Billing Issue,2024-01-04 09:15:00,Phone,Yes,3.11,No,5.0,2024-01-04 12:21:36
TKT-00327,Technical Issue,2024-01-04 09:30:00,Self-Service,Yes,4.94,No,,2024-01-04 14:26:24
TKT-00328,Technical Issue,2024-01-04 09:45:00,Self-Service,No,2.69,No,1.0,2024-01-04 12:26:24
TKT-00329,Billing Issue,2024-01-04 10:00:00,Self-Service,Yes,1.97,Yes,4.0,2024-01-04 11:58:12
TKT-00330,Technical Issue,2024-01-04 10:15:00,Self-Service,Yes,5.78,Yes,1.0,2024-01-04 16:01:48
TKT-00331,Account Issue,2024-01-04 10:30:00,Self-Service,No,4.56,Yes,4.0,2024-01-04 15:03:36
TKT-00332,Billing Issue,2024-01-04 10:45:00,Chatbot,Yes,3.32,Yes,3.0,2024-01-04 14:04:12
TKT-00333,Account Issue,2024-01-04 11:00:00,Self-Service,Yes,3.78,Yes,5.0,2024-01-04 14:46:48
TKT-00334,Account Issue,2024-01-04 11:15:00,Email,No,5.66,Yes,3.0,2024-01-04 16:54:36
TKT-00335,Technical Issue,2024-01-04 11:30:00,Self-Service,No,3.59,No,4.0,2024-01-04 15:05:24
TKT-00336,General Inquiry,2024-01-04 11:45:00,Self-Service,Yes,4.96,Yes,4.0,2024-01-04 16:42:36
TKT-00337,Account Issue,2024-01-04 12:00:00,Phone,No,3.78,Yes,3.0,2024-01-04 15:46:48
TKT-00338,Technical Issue,2024-01-04 12:15:00,Email,No,1.99,No,3.0,2024-01-04 14:14:24
TKT-00339,General Inquiry,2024-01-04 12:30:00,Phone,Yes,4.19,Yes,4.0,2024-01-04 16:41:24
TKT-00340,Technical Issue,2024-01-04 12:45:00,Self-Service,Yes,5.12,Yes,5.0,2024-01-04 17:52:12
TKT-00341,Account Issue,2024-01-04 13:00:00,Self-Service,Yes,4.97,Yes,4.0,2024-01-04 17:58:12
TKT-00342,Technical Issue,2024-01-04 13:15:00,Self-Service,Yes,3.02,Yes,2.0,2024-01-04 16:16:12
TKT-00343,Technical Issue,2024-01-04 13:30:00,Chatbot,Yes,2.91,Yes,4.0,2024-01-04 16:24:36
TKT-00344,Technical Issue,2024-01-04 13:45:00,Self-Service,Yes,3.54,Yes,4.0,2024-01-04 17:17:24
TKT-00345,Billing Issue,2024-01-04 14:00:00,Phone,No,3.85,Yes,3.0,2024-01-04 17:51:00
TKT-00346,Billing Issue,2024-01-04 14:15:00,Chatbot,Yes,9.75,Yes,4.0,2024-01-05 00:00:00
TKT-00347,Billing Issue,2024-01-04 14:30:00,Self-Service,Yes,3.74,Yes,2.0,2024-01-04 18:14:24
TKT-00348,Billing Issue,2024-01-04 14:45:00,,No,3.74,Yes,3.0,2024-01-04 18:29:24
TKT-00349,Technical Issue,2024-01-04 15:00:00,Self-Service,Yes,1.77,Yes,3.0,2024-01-04 16:46:12
TKT-00350,Account Issue,2024-01-04 15:15:00,Self-Service,Yes,5.67,Yes,3.0,2024-01-04 20:55:12
TKT-00351,General Inquiry,2024-01-04 15:30:00,Email,Yes,6.04,Yes,4.0,2024-01-04 21:32:24
TKT-00352,Billing Issue,2024-01-04 15:45:00,Chatbot,Yes,5.25,Yes,4.0,2024-01-04 21:00:00
TKT-00353,General Inquiry,2024-01-04 16:00:00,Email,Yes,0.87,No,4.0,2024-01-04 16:52:12
TKT-00354,Account Issue,2024-01-04 16:15:00,Email,Yes,4.17,No,4.0,2024-01-04 20:25:12
TKT-00355,Technical Issue,2024-01-04 16:30:00,Chatbot,No,1.09,Yes,3.0,2024-01-04 17:35:24
TKT-00356,Billing Issue,2024-01-04 16:45:00,Self-Service,No,4.45,Yes,2.0,2024-01-04 21:12:00
TKT-00357,Technical Issue,2024-01-04 17:00:00,Chatbot,No,3.29,Yes,5.0,2024-01-04 20:17:23
TKT-00358,General Inquiry,2024-01-04 17:15:00,Self-Service,Yes,3.46,No,4.0,2024-01-04 20:42:36
TKT-00359,Technical Issue,2024-01-04 17:30:00,,No,3.46,Yes,4.0,2024-01-04 20:57:36
TKT-00360,Account Issue,2024-01-04 17:45:00,Chatbot,Yes,3.21,Yes,5.0,2024-01-04 20:57:36
TKT-00361,Technical Issue,2024-01-04 18:00:00,,No,3.42,Yes,5.0,2024-01-04 21:25:12
TKT-00362,Technical Issue,2024-01-04 18:15:00,Phone,No,6.38,No,2.0,2024-01-05 00:37:48
TKT-00363,Technical Issue,2024-01-04 18:30:00,Phone,No,1.62,Yes,5.0,2024-01-04 20:07:12
TKT-00364,Account Issue,2024-01-04 18:45:00,Self-Service,Yes,2.53,Yes,4.0,2024-01-04 21:16:48
TKT-00365,Account Issue,2024-01-04 19:00:00,Phone,No,9.57,Yes,5.0,2024-01-05 04:34:11
TKT-00366,General Inquiry,2024-01-04 19:15:00,Self-Service,Yes,3.8,No,3.0,2024-01-04 23:03:00
TKT-00367,General Inquiry,2024-01-04 19:30:00,Chatbot,Yes,5.13,No,4.0,2024-01-05 00:37:48
TKT-00368,Technical Issue,2024-01-04 19:45:00,Chatbot,Yes,3.45,Yes,4.0,2024-01-04 23:12:00
TKT-00369,Billing Issue,2024-01-04 20:00:00,Self-Service,Yes,5.54,Yes,3.0,2024-01-05 01:32:24
TKT-00370,General Inquiry,2024-01-04 20:15:00,Self-Service,Yes,6.15,Yes,3.0,2024-01-05 02:24:00
TKT-00371,Billing Issue,2024-01-04 20:30:00,Chatbot,Yes,5.26,No,4.0,2024-01-05 01:45:36
TKT-00372,Technical Issue,2024-01-04 20:45:00,Self-Service,Yes,4.95,Yes,4.0,2024-01-05 01:42:00
TKT-00373,Account Issue,2024-01-04 21:00:00,Phone,Yes,2.2,Yes,4.0,2024-01-04 23:12:00
TKT-00374,Technical Issue,2024-01-04 21:15:00,Chatbot,Yes,6.17,Yes,4.0,2024-01-05 03:25:12
TKT-00375,Billing Issue,2024-01-04 21:30:00,Self-Service,Yes,6.02,Yes,5.0,2024-01-05 03:31:12
TKT-00376,Technical Issue,2024-01-04 21:45:00,Email,Yes,4.9,Yes,5.0,2024-01-05 02:39:00
TKT-00377,Account Issue,2024-01-04 22:00:00,Self-Service,Yes,4.31,No,2.0,2024-01-05 02:18:36
TKT-00378,Technical Issue,2024-01-04 22:15:00,Self-Service,Yes,6.74,Yes,2.0,2024-01-05 04:59:24
TKT-00379,Technical Issue,2024-01-04 22:30:00,,Yes,0.5,No,1.0,2024-01-04 23:00:00
TKT-00380,Account Issue,2024-01-04 22:45:00,Email,Yes,0.5,No,5.0,2024-01-04 23:15:00
TKT-00381,Technical Issue,2024-01-04 23:00:00,Self-Service,No,6.02,No,5.0,2024-01-05 05:01:12
TKT-00382,Technical Issue,2024-01-04 23:15:00,Phone,No,3.37,Yes,4.0,2024-01-05 02:37:12
TKT-00383,General Inquiry,2024-01-04 23:30:00,Self-Service,Yes,4.86,Yes,4.0,2024-01-05 04:21:36
TKT-00384,Technical Issue,2024-01-04 23:45:00,Chatbot,No,1.31,Yes,5.0,2024-01-05 01:03:36
TKT-00385,Account Issue,2024-01-05 00:00:00,Self-Service,Yes,3.45,Yes,4.0,2024-01-05 03:27:00
TKT-00386,Technical Issue,2024-01-05 00:15:00,Email,No,1.94,Yes,5.0,2024-01-05 02:11:24
TKT-00387,Billing Issue,2024-01-05 00:30:00,Phone,Yes,1.6,No,3.0,2024-01-05 02:06:00
TKT-00388,Technical Issue,2024-01-05 00:45:00,Self-Service,Yes,4.07,Yes,5.0,2024-01-05 04:49:12
TKT-00389,Technical Issue,2024-01-05 01:00:00,Phone,Yes,5.71,Yes,4.0,2024-01-05 06:42:36
TKT-00390,Account Issue,2024-01-05 01:15:00,Phone,No,0.55,Yes,4.0,2024-01-05 01:48:00
TKT-00391,Technical Issue,2024-01-05 01:30:00,Chatbot,Yes,4.28,Yes,4.0,2024-01-05 05:46:48
TKT-00392,Technical Issue,2024-01-05 01:45:00,Phone,Yes,6.51,Yes,3.0,2024-01-05 08:15:36
TKT-00393,Technical Issue,2024-01-05 02:00:00,Self-Service,No,4.54,Yes,4.0,2024-01-05 06:32:24
TKT-00394,Technical Issue,2024-01-05 02:15:00,Chatbot,Yes,2.68,Yes,5.0,2024-01-05 04:55:48
TKT-00395,Billing Issue,2024-01-05 02:30:00,Chatbot,Yes,3.45,Yes,3.0,2024-01-05 05:57:00
TKT-00396,Account Issue,2024-01-05 02:45:00,Self-Service,Yes,3.95,Yes,5.0,2024-01-05 06:42:00
TKT-00397,Technical Issue,2024-01-05 03:00:00,Email,No,7.22,Yes,4.0,2024-01-05 10:13:12
TKT-00398,Billing Issue,2024-01-05 03:15:00,Self-Service,No,4.7,Yes,4.0,2024-01-05 07:57:00
TKT-00399,General Inquiry,2024-01-05 03:30:00,Chatbot,Yes,7.51,Yes,4.0,2024-01-05 11:00:36
TKT-00400,Technical Issue,2024-01-05 03:45:00,Chatbot,Yes,2.66,No,4.0,2024-01-05 06:24:36
TKT-00401,Account Issue,2024-01-05 04:00:00,Phone,Yes,5.62,Yes,4.0,2024-01-05 09:37:12
TKT-00402,Technical Issue,2024-01-05 04:15:00,Chatbot,Yes,3.86,Yes,3.0,2024-01-05 08:06:36
TKT-00403,Account Issue,2024-01-05 04:30:00,Self-Service,No,4.13,No,4.0,2024-01-05 08:37:48
TKT-00404,Billing Issue,2024-01-05 04:45:00,Self-Service,Yes,4.53,Yes,4.0,2024-01-05 09:16:48
TKT-00405,Technical Issue,2024-01-05 05:00:00,Self-Service,Yes,5.99,Yes,2.0,2024-01-05 10:59:24
TKT-00406,Technical Issue,2024-01-05 05:15:00,Self-Service,No,4.61,Yes,2.0,2024-01-05 09:51:36
TKT-00407,Technical Issue,2024-01-05 05:30:00,,Yes,4.27,Yes,4.0,2024-01-05 09:46:12
TKT-00408,Account Issue,2024-01-05 05:45:00,Phone,Yes,6.96,Yes,5.0,2024-01-05 12:42:36
TKT-00409,Technical Issue,2024-01-05 06:00:00,Phone,No,4.95,Yes,5.0,2024-01-05 10:57:00
TKT-00410,Billing Issue,2024-01-05 06:15:00,,Yes,0.5,Yes,3.0,2024-01-05 06:45:00
TKT-00411,Technical Issue,2024-01-05 06:30:00,Self-Service,Yes,4.51,Yes,4.0,2024-01-05 11:00:36
TKT-00412,Technical Issue,2024-01-05 06:45:00,Chatbot,Yes,3.53,Yes,4.0,2024-01-05 10:16:48
TKT-00413,Technical Issue,2024-01-05 07:00:00,Chatbot,Yes,6.61,Yes,4.0,2024-01-05 13:36:36
TKT-00414,Billing Issue,2024-01-05 07:15:00,Self-Service,Yes,3.27,Yes,4.0,2024-01-05 10:31:12
TKT-00415,Account Issue,2024-01-05 07:30:00,Self-Service,Yes,3.33,Yes,5.0,2024-01-05 10:49:48
TKT-00416,Technical Issue,2024-01-05 07:45:00,Chatbot,Yes,1.98,No,4.0,2024-01-05 09:43:48
TKT-00417,Account Issue,2024-01-05 08:00:00,Self-Service,Yes,4.46,Yes,4.0,2024-01-05 12:27:36
TKT-00418,Billing Issue,2024-01-05 08:15:00,Self-Service,Yes,3.6,Yes,3.0,2024-01-05 11:51:00
TKT-00419,Account Issue,2024-01-05 08:30:00,Self-Service,No,3.42,Yes,3.0,2024-01-05 11:55:12
TKT-00420,Billing Issue,2024-01-05 08:45:00,Self-Service,No,4.72,Yes,4.0,2024-01-05 13:28:12
TKT-00421,Technical Issue,2024-01-05 09:00:00,Self-Service,No,4.31,Yes,3.0,2024-01-05 13:18:36
TKT-00422,General Inquiry,2024-01-05 09:15:00,Self-Service,No,0.5,Yes,5.0,2024-01-05 09:45:00
TKT-00423,General Inquiry,2024-01-05 09:30:00,Chatbot,Yes,2.16,Yes,4.0,2024-01-05 11:39:36
TKT-00424,Technical Issue,2024-01-05 09:45:00,Self-Service,No,4.17,Yes,5.0,2024-01-05 13:55:12
TKT-00425,Billing Issue,2024-01-05 10:00:00,Self-Service,No,0.5,Yes,2.0,2024-01-05 10:30:00
TKT-00426,Account Issue,2024-01-05 10:15:00,Email,Yes,3.18,Yes,4.0,2024-01-05 13:25:48
TKT-00427,Billing Issue,2024-01-05 10:30:00,Email,Yes,5.06,Yes,5.0,2024-01-05 15:33:36
TKT-00428,Billing Issue,2024-01-05 10:45:00,Self-Service,Yes,6.13,Yes,3.0,2024-01-05 16:52:48
TKT-00429,Technical Issue,2024-01-05 11:00:00,Phone,Yes,5.92,No,5.0,2024-01-05 16:55:12
TKT-00430,Technical Issue,2024-01-05 11:15:00,Chatbot,Yes,7.09,No,4.0,2024-01-05 18:20:24
TKT-00431,Billing Issue,2024-01-05 11:30:00,Email,No,4.04,Yes,5.0,2024-01-05 15:32:24
TKT-00432,Account Issue,2024-01-05 11:45:00,Email,Yes,2.68,Yes,4.0,2024-01-05 14:25:48
TKT-00433,Account Issue,2024-01-05 12:00:00,Chatbot,Yes,8.64,Yes,3.0,2024-01-05 20:38:24
TKT-00434,Billing Issue,2024-01-05 12:15:00,,Yes,3.63,Yes,3.0,2024-01-05 15:52:48
TKT-00435,Technical Issue,2024-01-05 12:30:00,Email,Yes,2.95,Yes,3.0,2024-01-05 15:27:00
TKT-00436,Billing Issue,2024-01-05 12:45:00,Self-Service,Yes,3.84,Yes,3.0,2024-01-05 16:35:24
TKT-00437,Account Issue,2024-01-05 13:00:00,Phone,Yes,3.46,Yes,5.0,2024-01-05 16:27:36
TKT-00438,Technical Issue,2024-01-05 13:15:00,Chatbot,Yes,3.55,Yes,,2024-01-05 16:48:00
TKT-00439,Billing Issue,2024-01-05 13:30:00,Self-Service,Yes,6.78,No,4.0,2024-01-05 20:16:48
TKT-00440,Billing Issue,2024-01-05 13:45:00,Self-Service,Yes,5.79,Yes,4.0,2024-01-05 19:32:24
TKT-00441,Account Issue,2024-01-05 14:00:00,Self-Service,Yes,4.52,Yes,4.0,2024-01-05 18:31:12
TKT-00442,Account Issue,2024-01-05 14:15:00,Self-Service,No,3.99,Yes,3.0,2024-01-05 18:14:24
TKT-00443,Technical Issue,2024-01-05 14:30:00,,Yes,0.52,Yes,1.0,2024-01-05 15:01:12
TKT-00444,Technical Issue,2024-01-05 14:45:00,Chatbot,No,3.72,Yes,3.0,2024-01-05 18:28:12
TKT-00445,Billing Issue,2024-01-05 15:00:00,Chatbot,Yes,3.83,Yes,4.0,2024-01-05 18:49:48
TKT-00446,General Inquiry,2024-01-05 15:15:00,,Yes,3.57,Yes,1.0,2024-01-05 18:49:11
TKT-00447,General Inquiry,2024-01-05 15:30:00,Chatbot,Yes,3.96,No,4.0,2024-01-05 19:27:36
TKT-00448,Account Issue,2024-01-05 15:45:00,Chatbot,Yes,6.35,Yes,2.0,2024-01-05 22:06:00
TKT-00449,Billing Issue,2024-01-05 16:00:00,Self-Service,Yes,5.19,Yes,5.0,2024-01-05 21:11:24
TKT-00450,Technical Issue,2024-01-05 16:15:00,Self-Service,Yes,3.69,Yes,4.0,2024-01-05 19:56:24
TKT-00451,Technical Issue,2024-01-05 16:30:00,,Yes,3.41,Yes,3.0,2024-01-05 19:54:36
TKT-00452,Technical Issue,2024-01-05 16:45:00,Chatbot,Yes,3.52,Yes,5.0,2024-01-05 20:16:12
TKT-00453,Billing Issue,2024-01-05 17:00:00,Self-Service,Yes,0.65,Yes,5.0,2024-01-05 17:39:00
TKT-00454,Billing Issue,2024-01-05 17:15:00,Chatbot,Yes,4.19,Yes,4.0,2024-01-05 21:26:24
TKT-00455,Technical Issue,2024-01-05 17:30:00,Chatbot,Yes,4.77,No,,2024-01-05 22:16:12
TKT-00456,Technical Issue,2024-01-05 17:45:00,Self-Service,No,3.16,Yes,4.0,2024-01-05 20:54:36
TKT-00457,Technical Issue,2024-01-05 18:00:00,Self-Service,Yes,7.93,Yes,3.0,2024-01-06 01:55:48
TKT-00458,Billing Issue,2024-01-05 18:15:00,Self-Service,Yes,3.06,Yes,2.0,2024-01-05 21:18:36
TKT-00459,Billing Issue,2024-01-05 18:30:00,,No,2.99,Yes,,2024-01-05 21:29:24
TKT-00460,General Inquiry,2024-01-05 18:45:00,Self-Service,No,5.19,Yes,5.0,2024-01-05 23:56:24
TKT-00461,Technical Issue,2024-01-05 19:00:00,Chatbot,No,4.49,Yes,2.0,2024-01-05 23:29:24
TKT-00462,General Inquiry,2024-01-05 19:15:00,Self-Service,Yes,6.82,Yes,4.0,2024-01-06 02:04:12
TKT-00463,Account Issue,2024-01-05 19:30:00,,Yes,3.01,Yes,4.0,2024-01-05 22:30:36
